,Tweet_id,Tweet_date,Author_id,Username,Author_description,Author_location,Author_followers,Author_following_count,Author_tweet_count,Tweet_content,Tweet_URL,Author_image_URL
194,1410711886014844935,2021-07-01 21:28:18+00:00,1368312532067356676,brittaluciaida1,"Not interested in twittering myself, no use following me. Thanks. 🙂",,37,72,95,@academiawhatsup And for playful starters: the #PrecariousInternational manifesto. Find the differences from THE manifesto and you'll see how far we've actually come in 170 years: https://t.co/ZwZYv4UrJi… #IchBinHanna,https://twitter.com/brittaluciaida1/status/1410711886014844935,https://pbs.twimg.com/profile_images/1368313018770198534/4l6S4vCe_normal.jpg
195,1410711195057799176,2021-07-01 21:25:33+00:00,1334051058730102784,academiawhatsup,InPotestatemPopuli,ProvidedwithPassion,34,734,130,"#ichbinHanna from 🇬🇧 
#PGRsAsStaff #manifesto https://t.co/dxxpJBnpmq",https://twitter.com/academiawhatsup/status/1410711195057799176,https://pbs.twimg.com/profile_images/1334051541796483073/GPK9D_tw_normal.jpg
196,1410707519912222720,2021-07-01 21:10:57+00:00,1368312532067356676,brittaluciaida1,"Not interested in twittering myself, no use following me. Thanks. 🙂",,37,72,95,And for playful starters: the #PrecariousInternational manifesto. Find the differences from THE manifesto and you'll see how far we've actually come in 170 years: https://t.co/ZwZYv4UrJi #IchBinHanna,https://twitter.com/brittaluciaida1/status/1410707519912222720,https://pbs.twimg.com/profile_images/1368313018770198534/4l6S4vCe_normal.jpg
197,1410652335534133255,2021-07-01 17:31:40+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"54/ Prof #JuliaSchütz: ""it wd be useful to orient the discussion of #ichbinhanna away from precariousness of working conditions &amp; argue that this system is not #competitive in order to manage to convince politicians to change the precarious conditions.""",https://twitter.com/Kinofrau1/status/1410652335534133255,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
198,1410643134481108992,2021-07-01 16:55:06+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"42/#AnnKathrinHoffmann: ""wir [Stundent*innen] sind nicht tariflich abgesichert. Most people who can accept the jobs as student assistant/studentische Hilfskraft often come from privileged backgrounds"" 

#IchBinHanna",https://twitter.com/Kinofrau1/status/1410643134481108992,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
199,1410635434976231432,2021-07-01 16:24:30+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"@Dori_Kiel highlighting the barriers faced by disabled and chronically ill scholars, emphasising also that the stigma attached to this can prevent scholars from “outing” themselves as disabled. Accessibility in German academia is sorely lacking. #IchBinHanna #HannaBeiDerGEW",https://twitter.com/schuh_melissa/status/1410635434976231432,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
200,1410627173954818050,2021-07-01 15:51:41+00:00,1132055796571877376,stephanie_seul,Historian of media & communication 1900-1945 | Fellow @RoyalHistSoc | Mother of 4 | PhD @EUI_History | MPhil @Cambridge_Uni | Part-time researcher @UniBremen,In the heart of Europe,2619,2596,4510,"More live tweeting in English from the conference of the German education union @gew_bund
about the precarious working conditions in #GermanAcademia.
#IchBinHanna #HannaBeiDerGEW #precarity @BMBF_Bund
 @AnjaKarliczek https://t.co/4nlvjVGqGg",https://twitter.com/stephanie_seul/status/1410627173954818050,https://pbs.twimg.com/profile_images/1384158796264603652/rbzNgpwO_normal.jpg
201,1410626463318020102,2021-07-01 15:48:51+00:00,1132055796571877376,stephanie_seul,Historian of media & communication 1900-1945 | Fellow @RoyalHistSoc | Mother of 4 | PhD @EUI_History | MPhil @Cambridge_Uni | Part-time researcher @UniBremen,In the heart of Europe,2619,2596,4510,"Live tweeting from the conference of the German education union @gew_bund about the precarious working conditions in #GermanAcademia.
#IchBinHanna #HannaBeiDerGEW #precarity @BMBF_Bund @AnjaKarliczek https://t.co/I4QR9KukJf",https://twitter.com/stephanie_seul/status/1410626463318020102,https://pbs.twimg.com/profile_images/1384158796264603652/rbzNgpwO_normal.jpg
202,1410626082542391301,2021-07-01 15:47:20+00:00,6798492,stefan_laser_,I study the material politics of socio-ecological transitions.✒ on 🚯🚆🐮💾. 🦣@stefanlaser@social.tchncs.de 💳https://t.co/WpnM5Am4hE 📖https://t.co/ewbmHm3iD0 (DE/EN),Erfurt/Bochum University GER,1022,1547,2218,"The @gew_bund assembles hundreds of colleagues in a virtual room, discussing #IchBinHanna after #HannaImBundestag. Follow @Kinofrau1 for updates. What is all this about? It will be about increasing the pressure from below, learning from recent weeks, @AKellerGEW argues. https://t.co/pIEdHjxwBj",https://twitter.com/stefan_laser_/status/1410626082542391301,https://pbs.twimg.com/profile_images/1045345989836644352/2FmG8LB5_normal.jpg
203,1410620687333543942,2021-07-01 15:25:54+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"Tweeting live from the #ichbinhanna conference organized by @AKellerGEW ! 
Warming up!",https://twitter.com/Kinofrau1/status/1410620687333543942,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
204,1410602877282775040,2021-07-01 14:15:08+00:00,246169712,frankendodo,Leverhulme Res Fellow @hpsleeds | @USC Carrollian Fellow | Former @UoY_SATSU & @UniofOxford | Ed @CarrollReview & @TheBSLS | Sleep& Folklore @audible | #scicomm,Leeds/Sheffield,6334,6632,19726,"Tenured/ permanent staff take note. Your voice is crucial in tackling precarity of junior academics - this thread explains why👇 

[More important content from #ichbinhanna cc @acaprecariat @ucu @DrJoGrady] https://t.co/FAAid83O55",https://twitter.com/frankendodo/status/1410602877282775040,https://pbs.twimg.com/profile_images/1306527578950426630/61vbnzTX_normal.jpg
205,1410404914459668488,2021-07-01 01:08:30+00:00,3606329592,adriandaub,"Lit prof (ugh, I know, right?), director @clayman_inst. Podcast @feministpresent. Bylines @zeitonline, @faznet, @longreads, @newrepublic, @guardian.","San Francisco, CA",7583,2474,14244,I have spent almost all of my academic career at at least 3500 miles distance from German universities. But watching this I get the feeling I *still* have a more realistic view than the view the Minister of Education and Research has from whatever planet she is on. #IchBinHanna https://t.co/DeGAwpGTKY,https://twitter.com/adriandaub/status/1410404914459668488,https://pbs.twimg.com/profile_images/752530468856172544/K1Ei9EnQ_normal.jpg
