Category,Language,Aspect,Count
Others,German,alltagsgeschäft,1
Others,German,alma,1
Others,German,altenteil,1
Others,German,alter,2
Others,German,alternative,11
Others,German,altersabminderung,1
Others,German,altersarmut,3
Others,German,altersgrenze,1
Others,German,altersvorsorge,1
Others,German,altlast,1
Others,German,altrektorin,1
Others,German,altstadt,1
Others,German,alumni,1
Others,German,amazon,3
Others,German,ambition,1
Others,German,ambivalenzraum,1
Others,German,amlinger,1
Others,German,ampel,15
Others,German,ampelkoalition,2
Others,German,ampelvertrag,1
Others,German,amrei,11
Others,German,amt,13
Others,German,amtsantritt,1
Others,German,amtsperiode,1
Others,German,amtszeit,5
Others,German,ana,1
Others,German,anachronismu,1
Others,German,analyse,14
Others,German,analysesystem,1
Others,German,anana,1
Others,German,anbetracht,3
Others,German,anbiederung,1
Others,German,anbindung,1
Others,German,ancien,1
Others,German,andi,1
Others,German,andrea,2
Others,German,andreas,7
Others,German,andré,11
Others,German,aneinanderreihung,1
Others,German,anekdote,2
Others,German,anerkennung,15
Others,German,anfang,39
Others,German,anfeindung,1
Others,German,anforderung,2
Others,German,anfrage,9
Others,German,anfänger,2
Others,German,anfängerin,1
Others,German,angabe,2
Others,German,angebl,1
Others,German,angebot,23
Others,German,angela,4
Others,German,angelegenheit,3
Others,German,anglistenverband,1
Others,German,angriff,2
Others,German,angry,1
Others,German,angst,16
Others,German,angstmacher,1
Others,German,anhalt,4
Others,German,anhaltspunkt,1
Others,German,anhang,2
Others,German,anhänger,1
Others,German,anhörung,6
Others,German,anina,1
Others,German,anita,2
Others,German,anja,20
Others,German,ankihoffmann,1
Others,German,anknüpfung,1
Others,German,anknüpfungspunkt,1
Others,German,ankündigung,3
Others,German,anlas,19
Others,German,anlauf,1
Others,German,anlaufstelle,1
Others,German,anlehnung,1
Others,German,anliegen,11
Others,German,anlässl,1
Others,German,anlässlich,2
Others,German,anmeldeschlus,3
Others,German,anmeldung,39
Others,German,anmerkung,7
Others,German,ann,2
Others,German,anna,2
Others,German,annahme,6
Others,German,annalena,2
Others,German,anne,2
Others,German,annemarie,4
Others,German,annika,2
Others,German,another,1
Others,German,anpassung,5
Others,German,anrechnung,4
Others,German,anregung,3
Others,German,anreiz,5
Others,German,anreizstruktur,3
Others,German,anruf,2
Others,German,anrufer,1
Others,German,ansatz,12
Others,German,anschaffung,1
Others,German,anschein,2
Others,German,anschlus,8
Others,German,anschlussfinanzierung,1
Others,German,anschlussfähigkeit,1
Others,German,anschlussvertrag,3
Others,German,anschlussverwendung,6
Others,German,ansicht,2
Others,German,ansporn,2
Others,German,ansprechpartner,1
Others,German,anspruch,24
Others,German,anspruchsdenke,2
Others,German,anspruchshaltung,1
Others,German,anstellung,17
Others,German,anstellungsbedingung,4
Others,German,anstellungsdauer,1
Others,German,anstellungsgrad,1
Others,German,anstellungssituation,1
Others,German,anstellungsverhältnis,3
Others,German,anstoß,2
Others,German,anstrengung,5
Others,German,antarktis,2
Others,German,anteil,24
Others,German,anthropologin,1
Others,German,anti,1
Others,German,antidi,1
Others,German,antidiskriminierung,1
Others,German,antje,1
Others,German,antonia,3
Others,German,antrag,39
Others,German,antragschreiben,1
Others,German,antragsentwurf,1
Others,German,antragserfolg,1
Others,German,antragslyrik,1
Others,German,antragsreif,1
Others,German,antragstellung,1
Others,German,antragsvolumen,1
Others,German,antragswesen,2
Others,German,antritt,1
Others,German,antwort,70
Others,German,antwortoption,1
Others,German,anwalt,2
Others,German,anwendung,3
Others,German,anwesenheit,1
Others,German,anyone,1
Others,German,anzahl,12
Others,German,anzug,1
Others,German,ap,1
Others,German,apfel,1
Others,German,appell,5
Others,German,applaus,1
Others,German,apple,1
Others,German,approbation,1
Others,German,april,11
Others,German,arbeistfeld,1
Others,German,arbeit,274
Others,German,arbeiter,6
Others,German,arbeiterkind,10
Others,German,arbeiterklasse,1
Others,German,arbeitgeber,45
Others,German,arbeitgeberin,2
Others,German,arbeitgeberseite,4
Others,German,arbeitnehmer,16
Others,German,arbeitnehmerkammer,1
Others,German,arbeitsagentur,1
Others,German,arbeitsalltag,16
Others,German,arbeitsamt,4
Others,German,arbeitsauftrag,1
Others,German,arbeitsaufwand,2
Others,German,arbeitsbedigung,1
Others,German,arbeitsbedingung,261
Others,German,arbeitsbedinung,1
Others,German,arbeitsbeginn,1
Others,German,arbeitsbelastung,3
Others,German,arbeitsbereich,3
Others,German,arbeitsbeziehung,1
Others,German,arbeitsemail,1
Others,German,arbeitserfahrung,2
Others,German,arbeitsergebnis,1
Others,German,arbeitsertrag,1
Others,German,arbeitsfeld,2
Others,German,arbeitsfortschritt,1
Others,German,arbeitsgebiet,1
Others,German,arbeitsgemeinschaft,1
Others,German,arbeitsgericht,6
Others,German,arbeitsgruppe,8
Others,German,arbeitshaltung,1
Others,German,arbeitshypothese,1
Others,German,arbeitsinhalt,1
Others,German,arbeitsjahr,2
Others,German,arbeitskampf,16
Others,German,arbeitskind,1
Others,German,arbeitsklima,1
Others,German,arbeitskondition,1
Others,German,arbeitskraft,4
Others,German,arbeitskreis,2
Others,German,arbeitskultur,3
Others,German,arbeitsleben,2
Others,German,arbeitsleistung,4
Others,German,arbeitslosenstatistik,1
Others,German,arbeitslosigkeit,8
Others,German,arbeitsmarkt,18
Others,German,arbeitsmaterial,1
Others,German,arbeitsmodus,1
Others,German,arbeitsnedingung,1
Others,German,arbeitsort,3
Others,German,arbeitsortwechsel,1
Others,German,arbeitspensum,3
Others,German,arbeitsperspektive,1
Others,German,arbeitsphase,1
Others,German,arbeitsplatz,21
Others,German,arbeitsprozeß,1
Others,German,arbeitsraum,1
Others,German,arbeitsrealität,2
Others,German,arbeitsrechner,1
Others,German,arbeitsrecht,6
Others,German,arbeitsrhythmus,1
Others,German,arbeitssicherheit,2
Others,German,arbeitssituation,5
Others,German,arbeitsstelle,3
Others,German,arbeitsstopp,1
Others,German,arbeitsstruktur,3
Others,German,arbeitsstunde,1
Others,German,arbeitssuche,1
Others,German,arbeitssystem,1
Others,German,arbeitstag,6
Others,German,arbeitsteilung,1
Others,German,arbeitsumfeld,1
Others,German,arbeitsumgebung,1
Others,German,arbeitsverbot,2
Others,German,arbeitsverhaeltnisse,2
Others,German,arbeitsverhältnis,67
Others,German,arbeitsvertrag,57
Others,German,arbeitsverweigerung,3
Others,German,arbeitswelt,7
Others,German,arbeitswille,1
Others,German,arbeitszeit,31
Others,German,arbeitszeitanteil,2
Others,German,arbeitszeiterfassung,2
Others,German,arbeitszeitgesetz,1
Others,German,arbeitszeitplanung,1
Others,German,arbeitszeitrecht,1
Others,German,arbeitszeugnis,2
Others,German,arbschg,1
Others,German,architekturhistorikerin,1
Others,German,archiv,3
Others,German,archivar,1
Others,German,archivarbeit,1
Others,German,archivarin,1
Others,German,archivdienst,1
Others,German,archivrecht,1
Others,German,archäobotaniker,1
Others,German,archäoinformatikerin,1
Others,German,archäologie,10
Others,German,archäologin,2
Others,German,ard,1
Others,German,argument,44
Others,German,argumentation,12
Others,German,argumentationsfigur,1
Others,German,argumentationshilfe,4
Others,German,argumentationslinie,1
Others,German,ariane,1
Others,German,arm,3
Others,German,armin,3
Others,German,armut,14
Others,German,armutsforschung,1
Others,German,armutsgrenze,1
Others,German,armutsrente,1
Others,German,armutszeugnis,3
Others,German,arsch,3
Others,German,art,20
Others,German,artikel,42
Others,German,artikelranking,1
Others,German,artikulation,1
Others,German,arx,1
Others,German,arzt,5
Others,German,arzttermin,2
Others,German,aschaffenburg,1
Others,German,asien,1
Others,German,asli,1
Others,German,aspekt,16
Others,German,aspirant,1
Others,German,assistent,7
Others,German,assistentin,2
Others,German,assistenz,2
Others,German,assoziation,1
Others,German,assoziierung,1
Others,German,ast,2
Others,German,asta,3
Others,German,astrid,4
Others,German,astronaut,1
Others,German,astronautin,1
Others,German,astronom,1
Others,German,atem,4
Others,German,attraktivität,5
Others,German,audimax,1
Others,German,audiobeitrag,1
Others,German,audit,1
Others,German,auf,1
Others,German,aufarbeitung,1
Others,German,aufbau,2
Others,German,aufbruch,2
Others,German,aufenthalt,1
Others,German,aufenthaltsbewilligung,1
Others,German,aufenthaltsgenehmigung,1
Others,German,aufenthaltsrecht,1
Others,German,aufenthaltstitel,2
Others,German,auffangnetz,1
Others,German,auffassung,1
Others,German,aufffrischung,1
Others,German,aufforderung,2
Others,German,aufgabe,41
Others,German,aufgabengebiet,2
Others,German,aufgabenstellung,1
Others,German,aufgabenverteilung,1
Others,German,aufhebung,1
Others,German,aufhebungsvertrag,1
Others,German,aufklärung,2
Others,German,aufklärungsarbeit,2
Others,German,auflage,1
Others,German,auflauf,1
Others,German,auflistung,1
Others,German,aufloesen,1
Others,German,auflösung,1
Others,German,aufmacher,2
Others,German,aufmerksamkeit,19
Others,German,aufmerksamkeitsgarantie,1
Others,German,aufmüpfigkeit,1
Others,German,aufnahme,3
Others,German,aufregung,4
Others,German,aufruf,10
Others,German,aufsatz,3
Others,German,aufschlag,1
Others,German,aufschrei,3
Others,German,aufschrift,1
Others,German,aufsehen,1
Others,German,aufsicht,1
Others,German,aufstieg,1
Others,German,aufstiegschance,2
Others,German,aufstockung,5
Others,German,aufsummierung,1
Others,German,auftakt,9
Others,German,auftaktdiskussion,1
Others,German,auftaktkonferenz,1
Others,German,auftaktkundgebung,1
Others,German,auftaktveranstaltung,1
Others,German,auftanz,1
Others,German,auftrag,9
Others,German,auftraggeber,1
Others,German,auftraggeberin,1
Others,German,auftragsverwaltung,1
Others,German,auftrieb,1
Others,German,auftritt,4
Others,German,aufwand,6
Others,German,aufwandsentschädigung,1
Others,German,aufzeichnung,6
Others,German,auge,26
Others,German,augenhöhe,2
Others,German,augsburg,1
Others,German,august,6
Others,German,augustausgabe,16
Others,German,augustusplatz,2
Others,German,aula,1
Others,German,aura,1
Others,German,aurelia,1
Others,German,aurora,1
Others,German,ausarbeitung,1
Others,German,ausbau,9
Others,German,ausbeutung,9
Others,German,ausbeutungssystem,1
Others,German,ausbildung,26
Others,German,ausbildungsförderung,2
Others,German,ausbildungsjahr,1
Others,German,ausbildungsstätte,1
Others,German,ausbildungssystem,1
Others,German,ausbildungszeit,1
Others,German,ausblendung,1
Others,German,ausblick,3
Others,German,ausdehnung,1
Others,German,ausdruck,5
Others,German,auseinandersetzung,5
Others,German,ausfall,3
Others,German,ausfinanzierun,1
Others,German,ausfinanzierung,6
Others,German,ausführung,2
Others,German,ausführungsbestimmung,2
Others,German,ausgabe,12
Others,German,ausgeliefertsein,1
Others,German,ausgestaltung,3
Others,German,ausgleich,4
Others,German,ausgrabung,2
Others,German,ausgründung,1
Others,German,ausklammerung,1
Others,German,auskunft,1
Others,German,ausland,34
Others,German,auslandsaufenthalt,1
Others,German,auslaufen,1
Others,German,ausländer,1
Others,German,ausmaß,5
Others,German,ausnahme,4
Others,German,ausnahmefall,1
Others,German,ausrede,2
Others,German,ausrichtung,1
Others,German,aussage,32
Others,German,ausschlus,3
Others,German,ausschnitt,1
Others,German,ausschreibung,19
Others,German,ausschreibungstext,1
Others,German,ausschussmitglied,1
Others,German,ausschuß,6
Others,German,ausschöpfung,2
Others,German,aussendung,1
Others,German,aussenwahrnehmung,1
Others,German,aussicht,20
Others,German,ausstattung,9
Others,German,ausstattungssituation,1
Others,German,ausstellung,5
Others,German,ausstellungsrundgang,1
Others,German,ausstieg,7
Others,German,austattung,1
Others,German,austausch,24
Others,German,austauschforum,1
Others,German,austauschveranstaltung,3
Others,German,australien,1
Others,German,ausverkauf,1
Others,German,auswahl,3
Others,German,auswahlgremium,1
Others,German,auswahlverfahren,1
Others,German,ausweis,2
Others,German,ausweitung,4
Others,German,auswertung,2
Others,German,auswirkung,21
Others,German,auswuchs,1
Others,German,auswärtstorregel,1
Others,German,auszahlung,1
Others,German,auszeichnung,3
Others,German,auszeit,4
Others,German,auszug,1
Others,German,auto,5
Others,German,autocorrect,1
Others,German,autokrat,1
Others,German,automatisierung,1
Others,German,autonomie,2
Others,German,autor,5
Others,German,autorin,4
Others,German,autorintention,1
Others,German,autorschaft,2
Others,German,außenpolitik,1
Others,German,außenwahrnehmung,5
Others,German,award,1
Others,German,away,1
Others,German,azubis,3
Others,German,baby,1
Others,German,bachelor,8
Others,German,background,1
Others,German,bad,1
Others,German,baden,2
Others,German,baerbock,3
Others,German,bafög,16
Others,German,bag,8
Others,German,bagatellgrenze,1
Others,German,bagru,5
Others,German,bahn,3
Others,German,bahnhof,2
Others,German,bahnhofsvorplatz,1
Others,German,bahnik,1
Others,German,bahr,7
Others,German,bahrdt,1
Others,German,balance,6
Others,German,ball,4
Others,German,balsam,1
Others,German,bamberg,1
Others,German,banalität,1
Others,German,band,4
Others,German,bandwurmvertrag,1
Others,German,bank,3
Others,German,bankberater,1
Others,German,banker,1
Others,German,bankrotterklärung,2
Others,German,banner,1
Others,German,barcamp,1
Others,German,barkeeper,2
Others,German,barley,1
Others,German,barnickel,1
Others,German,barriere,1
Others,German,barrikade,1
Others,German,basel,5
Others,German,basic,1
Others,German,basis,8
Others,German,basisausstellung,1
Others,German,basismaßnahme,1
Others,German,basten,1
Others,German,batterie,1
Others,German,bau,2
Others,German,bauarbeiter,1
Others,German,bauchfleisch,1
Others,German,bauchgefühl,1
Others,German,bauchrednerin,1
Others,German,bauer,1
Others,German,baum,1
Others,German,bauman,1
Others,German,baustein,1
Others,German,baustelle,7
Others,German,bayern,9
Others,German,bea,1
Others,German,beachtung,1
Others,German,beamtenrecht,1
Others,German,beantragung,3
Others,German,beantwortung,3
Others,German,bearbeitung,1
Others,German,beate,1
Others,German,beck,2
Others,German,becker,2
Others,German,bedarf,2
Others,German,bedenken,1
Others,German,bedenkenswert,1
Others,German,bedeutung,10
Others,German,bediener,1
Others,German,bedienung,1
Others,German,bedingung,69
Others,German,bedrohung,2
Others,German,bedürfnis,4
Others,German,beeinträchtigtenpolitik,1
Others,German,beeinträchtigung,1
Others,German,beendigung,1
Others,German,befassung,1
Others,German,befistung,1
Others,German,befragung,7
Others,German,befreiungsschlag,1
Others,German,befristung,136
Others,German,befristungen,2
Others,German,befristungenunwese,1
Others,German,befristungsdruck,3
Others,German,befristungsgesetz,1
Others,German,befristungsgrund,1
Others,German,befristungshöchstgrenz,1
Others,German,befristungsirrsin,8
Others,German,befristungsmissbrauch,3
Others,German,befristungspolitik,1
Others,German,befristungspraxi,16
Others,German,befristungsrealität,1
Others,German,befristungsregeln,1
Others,German,befristungsregelung,1
Others,German,befristungsrichtlinie,2
Others,German,befristungsunwese,2
Others,German,befristungsunwesen,3
Others,German,befristungswahn,3
Others,German,befristungswahnsin,2
Others,German,befristungswahnsinn,1
Others,German,befristungswese,1
Others,German,befristungswillkür,2
Others,German,befund,4
Others,German,beförderung,1
Others,German,befürchtung,2
Others,German,befürworter,4
Others,German,begabtenförderung,1
Others,German,begegnung,3
Others,German,begeisterung,2
Others,German,beginn,25
Others,German,begriff,8
Others,German,begründung,9
Others,German,begrüßung,1
Others,German,begutachtung,2
Others,German,begutachtungsverfahren,1
Others,German,behandler,2
Others,German,behandlung,2
Others,German,beharrung,1
Others,German,behauptung,7
Others,German,behindertenforschung,1
Others,German,behinderung,12
Others,German,behörde,3
Others,German,beilage,1
Others,German,bein,7
Others,German,beinbruch,1
Others,German,beirat,3
Others,German,beiratsmitglied,1
Others,German,beisiegel,1
Others,German,beisitzer,1
Others,German,beispiel,36
Others,German,beitrag,86
Others,German,beitragsteam,1
Others,German,beiwerk,1
Others,German,bekanntgabe,1
Others,German,bekanntheit,1
Others,German,bekenntnis,5
Others,German,bekämpfung,1
Others,German,belanglosigkeit,1
Others,German,belastung,11
Others,German,beleg,1
Others,German,belegschaft,1
Others,German,belehrung,1
Others,German,beleid,1
Others,German,beleidigung,1
Others,German,belgien,4
Others,German,belohnung,2
Others,German,belästigung,1
Others,German,bemerkung,3
Others,German,bemühung,1
Others,German,benachteiligung,2
Others,German,beni,1
Others,German,beobachtung,3
Others,German,berater,2
Others,German,beraterbranche,1
Others,German,beratung,20
Others,German,beratungsangebot,2
Others,German,beratungsgespräch,1
Others,German,beratungsgremium,1
Others,German,berechenbarkeit,1
Others,German,berechnung,5
Others,German,berechnungsmethode,2
Others,German,bereich,69
Others,German,bereicherung,1
Others,German,bereitschaft,8
Others,German,bereitstellung,1
Others,German,bericht,22
Others,German,berichterstatterin,1
Others,German,berichterstattung,3
Others,German,berkeley,1
Others,German,berlhg,17
Others,German,berlin,66
Others,German,bern,1
Others,German,bernd,2
Others,German,beruf,35
Others,German,berufsalltag,1
Others,German,berufsanfänger,3
Others,German,berufsanfängerin,1
Others,German,berufsausbildung,4
Others,German,berufsbegl,1
Others,German,berufsberatung,1
Others,German,berufschance,1
Others,German,berufseinstieg,1
Others,German,berufseinstiegschancen,1
Others,German,berufserfahrung,9
Others,German,berufsfeld,7
Others,German,berufsfeldvortrag,1
Others,German,berufsgruppe,2
Others,German,berufskommission,1
Others,German,berufsleben,7
Others,German,berufsperspektive,4
Others,German,berufspolitiker,1
Others,German,berufspädagogik,1
Others,German,berufssituation,1
Others,German,berufsstand,4
Others,German,berufstätigkeit,1
Others,German,berufsverbot,12
Others,German,berufswahl,3
Others,German,berufsweg,16
Others,German,berufswunsch,1
Others,German,berufsziel,2
Others,German,berufung,6
Others,German,berufungsfähigkeit,2
Others,German,berufungskommission,2
Others,German,berufungsverfahren,6
Others,German,berücksichtigung,1
Others,German,berührung,1
Others,German,beschaffungsamt,1
Others,German,bescheid,1
